frozenset({'2'}):3340
frozenset({'4'}):3362
frozenset({'0'}):3034
frozenset({'9'}):3369
frozenset({'8'}):3409
frozenset({'6'}):3264
frozenset({' '}):3566
frozenset({'3'}):3325
frozenset({'5'}):3359
frozenset({'1'}):3320
frozenset({'7'}):3386
frozenset({'1', '6'}):3084
frozenset({' ', '7'}):3386
frozenset({'7', '3'}):3180
frozenset({'8', '3'}):3191
frozenset({'4', '8'}):3226
frozenset({'5', '2'}):3164
frozenset({' ', '2'}):3340
frozenset({'4', '6'}):3098
frozenset({'0', '9'}):2901
frozenset({'5', '3'}):3163
frozenset({'7', '9'}):3206
frozenset({'4', '5'}):3184
frozenset({'4', '3'}):3167
frozenset({' ', '8'}):3409
frozenset({'6', '2'}):3090
frozenset({'4', '2'}):3168
frozenset({'8', '6'}):3146
frozenset({'1', '3'}):3119
frozenset({' ', '5'}):3359
frozenset({'1', '9'}):3167
frozenset({' ', '3'}):3325
frozenset({'4', ' '}):3362
frozenset({'1', '2'}):3139
frozenset({'5', '8'}):3228
frozenset({'3', '2'}):3147
frozenset({'0', '5'}):2895
frozenset({'7', '6'}):3138
frozenset({' ', '1'}):3320
frozenset({'5', '7'}):3211
frozenset({' ', '9'}):3369
frozenset({'9', '3'}):3158
frozenset({'0', '7'}):2904
frozenset({'4', '0'}):2903
frozenset({'5', '9'}):3189
frozenset({'7', '8'}):3248
frozenset({'0', '8'}):2910
frozenset({'9', '8'}):3227
frozenset({'0', '2'}):2870
frozenset({'1', '7'}):3174
frozenset({'4', '1'}):3164
frozenset({'8', '2'}):3218
frozenset({'4', '9'}):3181
frozenset({'0', '6'}):2798
frozenset({'0', ' '}):3034
frozenset({'5', '1'}):3151
frozenset({'4', '7'}):3212
frozenset({'9', '2'}):3181
frozenset({'1', '8'}):3197
frozenset({'7', '2'}):3193
frozenset({' ', '6'}):3264
frozenset({'3', '6'}):3054
frozenset({'0', '1'}):2852
frozenset({'9', '6'}):3114
frozenset({'0', '3'}):2867
frozenset({'5', '6'}):3084
frozenset({'2', '4', '8', ' ', '3', '5'}):2790
frozenset({'2', '4', '8', '6', ' ', '7'}):2772
frozenset({'0', '4', '6', ' ', '3', '5'}):2465
frozenset({'2', '0', '9', '8', '3', '7'}):2472
frozenset({'4', '0', '8', '6', '5', '7'}):2441
frozenset({'2', '0', '4', '8', '6', '7'}):2427
frozenset({'2', '9', '8', ' ', '3', '7'}):2811
frozenset({'2', '9', '8', '6', ' ', '5'}):2744
frozenset({'2', '9', '6', '3', '5', '7'}):2627
frozenset({'9', '8', '6', '3', '5', '7'}):2650
frozenset({'2', '4', '8', '6', '3', '5'}):2607
frozenset({'2', '4', '0', '6', '5', '7'}):2402
frozenset({'2', '4', '8', '3', '5', '1'}):2667
frozenset({'9', '6', ' ', '3', '1', '7'}):2708
frozenset({'2', '4', '9', '8', '1', '7'}):2701
frozenset({'2', '4', '9', '6', ' ', '5'}):2700
frozenset({'4', '0', '9', '8', '5', '1'}):2476
frozenset({'8', '6', ' ', '3', '5', '1'}):2697
frozenset({'2', '4', '9', '3', '1', '7'}):2670
frozenset({'2', '0', '6', ' ', '1', '7'}):2471
frozenset({'4', '0', '8', '3', '1', '7'}):2461
frozenset({'4', '9', '6', '5', '1', '7'}):2623
frozenset({'0', '8', '3', '5', '1', '7'}):2456
frozenset({'0', '9', '8', '3', '1', '7'}):2457
frozenset({'4', '8', '6', ' ', '5', '1'}):2725
frozenset({'0', '9', '8', '3', '5', '1'}):2450
frozenset({'2', '8', ' ', '5', '1', '7'}):2798
frozenset({'2', '4', '8', ' ', '3', '1'}):2773
frozenset({'4', '0', '9', ' ', '3', '1'}):2533
frozenset({'9', '6', '3', '5', '1', '7'}):2605
frozenset({'9', '8', '6', ' ', '5', '1'}):2735
frozenset({'8', '6', ' ', '3', '1', '7'}):2730
frozenset({'2', '4', '9', '3', '5', '1'}):2650
frozenset({'4', '0', '9', '6', '3', '5'}):2387
frozenset({'2', '0', '8', ' ', '3', '7'}):2560
frozenset({'4', '6', ' ', '5', '1', '7'}):2728
frozenset({'2', '8', '3', '5', '1', '7'}):2688
frozenset({'4', '9', '6', ' ', '3', '1'}):2690
frozenset({'0', '4', '9', '5', '1', '7'}):2468
frozenset({'2', '8', '6', '3', '5', '7'}):2652
frozenset({'2', '0', '8', '6', ' ', '1'}):2478
frozenset({'0', '9', '8', '6', '5', '7'}):2440
frozenset({'2', '9', '8', ' ', '3', '5'}):2790
frozenset({'4', '0', '9', '8', '6', '7'}):2446
frozenset({'4', '0', '9', '8', '5', '7'}):2494
frozenset({'2', '4', '6', '3', '5', '7'}):2616
frozenset({'2', '0', '9', ' ', '5', '7'}):2557
frozenset({'2', '0', '9', '6', ' ', '3'}):2473
frozenset({'4', '0', '8', '3', '5', '7'}):2490
frozenset({'2', '0', '9', '8', '6', '7'}):2438
frozenset({'2', '0', '4', '9', '8', '7'}):2482
frozenset({'2', '8', '6', ' ', '3', '7'}):2755
frozenset({'4', '9', '8', ' ', '5', '7'}):2815
frozenset({'4', '9', '8', '6', ' ', '3'}):2722
frozenset({'2', '4', '9', '8', '6', '7'}):2668
frozenset({'2', '4', '0', '8', '6', ' '}):2493
frozenset({'0', '9', '6', '5', '1', '7'}):2399
frozenset({'2', '4', '0', '8', ' ', '1'}):2543
frozenset({'0', '4', '8', '6', '5', '1'}):2409
frozenset({'9', '8', ' ', '3', '5', '1'}):2774
frozenset({'2', '0', ' ', '3', '5', '1'}):2505
frozenset({'2', '4', '6', '3', '1', '7'}):2615
frozenset({'2', '0', '9', ' ', '1', '7'}):2536
frozenset({'2', '4', '8', '6', ' ', '1'}):2726
frozenset({'2', '4', '0', ' ', '3', '1'}):2512
frozenset({'0', '8', '6', '3', '1', '7'}):2395
frozenset({'2', '0', '4', ' ', '5', '1'}):2530
frozenset({'4', '9', '8', ' ', '5', '1'}):2790
frozenset({'0', '8', '6', '3', '5', '1'}):2377
frozenset({'0', '9', '8', '6', '1', '7'}):2428
frozenset({'0', '9', '6', ' ', '3', '1'}):2459
frozenset({'0', '6', ' ', '5', '1', '7'}):2477
frozenset({'2', '4', '0', '9', '8', '1'}):2467
frozenset({'2', '0', '8', '3', '1', '7'}):2442
frozenset({'2', '4', '9', '6', '1', '7'}):2632
frozenset({'9', '8', ' ', '3', '1', '7'}):2789
frozenset({'2', '4', '6', '3', '5', '1'}):2579
frozenset({'4', '0', '8', '6', ' ', '3'}):2482
frozenset({'2', '0', '9', '3', '5', '7'}):2462
frozenset({'4', '0', '6', '3', '1', '7'}):2385
frozenset({'2', '0', '8', ' ', '1', '7'}):2545
frozenset({'4', '0', '9', '6', '5', '1'}):2397
frozenset({'2', '0', '8', ' ', '5', '1'}):2536
frozenset({'0', '4', '9', '6', '1', '7'}):2413
frozenset({'4', '9', ' ', '3', '1', '7'}):2771
frozenset({'2', '0', '8', '6', ' ', '7'}):2513
frozenset({'2', '8', '6', '3', '5', '1'}):2598
frozenset({'4', '0', '9', '6', '3', '7'}):2402
frozenset({'2', '0', '8', ' ', '3', '5'}):2554
frozenset({'2', '9', '6', ' ', '3', '1'}):2698
frozenset({'4', '8', '3', '5', '1', '7'}):2693
frozenset({'2', '0', '4', '9', '6', ' '}):2484
frozenset({'4', '9', '6', '3', '5', '7'}):2617
frozenset({'2', '8', '6', ' ', '3', '5'}):2713
frozenset({'9', '8', ' ', '3', '5', '7'}):2809
frozenset({'2', '0', '9', '6', ' ', '5'}):2487
frozenset({'2', '4', '9', '6', '3', '7'}):2624
frozenset({'2', '4', '9', '3', '5', '7'}):2671
frozenset({'2', '0', '6', ' ', '5', '7'}):2485
frozenset({'4', '0', '9', ' ', '3', '7'}):2551
frozenset({'2', '0', '8', '6', '3', '5'}):2391
frozenset({'0', '4', '9', '6', ' ', '5'}):2493
frozenset({'2', '0', '4', '8', '5', '7'}):2492
frozenset({'2', '4', '0', ' ', '3', '5'}):2535
frozenset({'0', '9', '8', '6', '3', '7'}):2422
frozenset({'4', '8', '6', ' ', '5', '7'}):2774
frozenset({'2', '4', '6', ' ', '3', '5'}):2680
frozenset({'0', '9', '8', ' ', '5', '1'}):2557
frozenset({'2', '4', '0', '6', '1', '7'}):2396
frozenset({'2', '4', '8', '3', '1', '7'}):2688
frozenset({'9', '6', ' ', '3', '5', '1'}):2678
frozenset({'2', '4', '0', '9', '8', ' '}):2563
frozenset({'9', '8', '6', '5', '1', '7'}):2654
frozenset({'9', '8', '6', '3', '1', '7'}):2636
frozenset({'2', '4', ' ', '3', '5', '1'}):2748
frozenset({'2', '4', '9', ' ', '1', '7'}):2779
frozenset({'2', '4', '0', '8', ' ', '3'}):2541
frozenset({'0', '9', '6', '3', '5', '7'}):2403
frozenset({'2', '4', '8', ' ', '5', '1'}):2778
frozenset({'2', '4', '9', '8', ' ', '1'}):2790
frozenset({'4', '8', '6', ' ', '1', '7'}):2770
frozenset({'4', '9', '8', '6', ' ', '1'}):2741
frozenset({'2', '4', '0', '8', '6', '1'}):2398
frozenset({'0', '9', ' ', '5', '1', '7'}):2547
frozenset({'0', '4', ' ', '3', '5', '1'}):2528
frozenset({'2', '0', '6', ' ', '5', '1'}):2454
frozenset({'4', '0', '9', '8', '1', '7'}):2487
frozenset({'4', '0', '8', '5', '1', '7'}):2484
frozenset({'2', '0', '9', '6', ' ', '1'}):2479
frozenset({'4', '8', '6', '5', '1', '7'}):2654
frozenset({'4', '9', '8', '6', '3', '1'}):2615
frozenset({'2', ' ', '3', '5', '1', '7'}):2764
frozenset({'4', '0', '9', '8', ' ', '3'}):2553
frozenset({'2', '0', '6', '3', '5', '7'}):2392
frozenset({'2', '9', '8', '6', '5', '7'}):2666
frozenset({'4', '0', '9', '3', '1', '7'}):2452
frozenset({'2', '9', '6', ' ', '3', '5'}):2697
frozenset({'2', '6', ' ', '3', '5', '7'}):2720
frozenset({'4', '9', '8', '6', '5', '7'}):2663
frozenset({'4', '6', ' ', '3', '1', '7'}):2710
frozenset({'2', '9', '8', '3', '5', '1'}):2671
frozenset({'2', '0', '9', '8', ' ', '7'}):2575
frozenset({'2', '0', '4', '8', '6', '5'}):2406
frozenset({'2', '9', '8', '6', ' ', '3'}):2734
frozenset({'0', '4', '9', ' ', '5', '7'}):2572
frozenset({'2', '4', '9', '6', '5', '7'}):2625
frozenset({'8', '6', ' ', '3', '5', '7'}):2754
frozenset({'9', '8', '6', ' ', '3', '5'}):2718
frozenset({'4', '0', '6', ' ', '3', '7'}):2479
frozenset({'2', '0', '9', '8', '3', '5'}):2465
frozenset({'2', '8', ' ', '3', '5', '7'}):2824
frozenset({'2', '4', '0', '9', ' ', '3'}):2532
frozenset({'0', '8', '6', '3', '5', '7'}):2420
frozenset({'2', '4', '9', '6', ' ', '7'}):2739
frozenset({'2', '4', '0', '5', '1', '7'}):2450
frozenset({'2', '4', '9', ' ', '3', '5'}):2756
frozenset({'2', '4', '0', '9', '1', '7'}):2455
frozenset({'0', '8', '6', ' ', '5', '1'}):2483
frozenset({'0', '9', '8', '6', ' ', '1'}):2501
frozenset({'0', '9', '6', '3', '1', '7'}):2387
frozenset({'2', '4', '9', '6', ' ', '1'}):2713
frozenset({'2', '4', '0', '9', '3', '5'}):2447
frozenset({'0', '8', '6', ' ', '3', '7'}):2498
frozenset({'2', '4', '6', ' ', '1', '7'}):2729
frozenset({'2', '0', '9', '8', '3', '1'}):2446
frozenset({'2', '0', '8', '5', '1', '7'}):2459
frozenset({'4', '0', '9', '6', ' ', '1'}):2488
frozenset({'2', '4', '0', '8', '3', '1'}):2437
frozenset({'0', '6', ' ', '3', '1', '7'}):2459
frozenset({'4', '9', '8', ' ', '1', '7'}):2813
frozenset({'2', '9', '6', '3', '1', '7'}):2621
frozenset({'4', '8', ' ', '3', '5', '1'}):2779
frozenset({'2', '9', '6', '5', '1', '7'}):2623
frozenset({'2', '8', '6', ' ', '3', '1'}):2704
frozenset({'4', '9', '3', '5', '1', '7'}):2668
frozenset({'2', '0', '9', ' ', '5', '1'}):2534
frozenset({'0', '4', '8', '6', '1', '7'}):2431
frozenset({'4', '0', '8', ' ', '3', '5'}):2568
frozenset({'2', '0', '9', '6', '3', '7'}):2400
frozenset({'4', '9', '8', '5', '1', '7'}):2698
frozenset({'2', '0', '9', '8', '6', ' '}):2513
frozenset({'4', '9', '8', '3', '5', '7'}):2696
frozenset({'4', '9', '8', '6', '3', '7'}):2652
frozenset({'2', '9', ' ', '3', '5', '7'}):2784
frozenset({'4', ' ', '3', '5', '1', '7'}):2774
frozenset({'2', '9', '8', '6', '3', '1'}):2621
frozenset({'4', '0', '9', '8', '6', ' '}):2516
frozenset({'4', '9', '8', ' ', '3', '7'}):2802
frozenset({'2', '0', '4', '9', '8', '5'}):2475
frozenset({'2', '0', '9', '8', '6', '5'}):2419
frozenset({'0', '4', '6', ' ', '5', '7'}):2504
frozenset({'4', '0', '9', '8', '6', '5'}):2426
frozenset({'2', '4', '9', '8', ' ', '5'}):2790
frozenset({'2', '4', '9', '8', '6', ' '}):2743
frozenset({'2', '4', '0', '6', ' ', '3'}):2454
frozenset({'0', '9', '8', '3', '5', '7'}):2481
frozenset({'0', '8', '6', ' ', '3', '5'}):2484
frozenset({'2', '4', '9', ' ', '5', '1'}):2758
frozenset({'2', '4', '0', '9', '3', '7'}):2453
frozenset({'2', '4', '0', '6', '3', '5'}):2372
frozenset({'0', '9', '8', ' ', '3', '7'}):2561
frozenset({'2', '4', '9', '8', '6', '5'}):2624
frozenset({'0', '8', ' ', '3', '5', '1'}):2529
frozenset({'2', '4', '0', '6', '5', '1'}):2378
frozenset({'0', '9', '8', ' ', '1', '7'}):2566
frozenset({'9', '8', '6', ' ', '1', '7'}):2772
frozenset({'8', '6', ' ', '5', '1', '7'}):2755
frozenset({'2', '0', '8', '6', '3', '1'}):2373
frozenset({'0', ' ', '3', '5', '1', '7'}):2527
frozenset({'0', '9', ' ', '3', '1', '7'}):2532
frozenset({'0', '9', '8', '5', '1', '7'}):2474
frozenset({'2', '0', '4', '6', ' ', '1'}):2467
frozenset({'2', '9', '8', ' ', '3', '1'}):2777
frozenset({'4', '6', '3', '5', '1', '7'}):2608
frozenset({'2', '8', ' ', '3', '5', '1'}):2767
frozenset({'4', '9', '6', '3', '1', '7'}):2613
frozenset({'2', '4', '8', ' ', '1', '7'}):2804
frozenset({'2', '0', '8', '6', ' ', '5'}):2492
frozenset({'0', '4', '9', '6', '5', '7'}):2420
frozenset({'2', '0', '6', '5', '1', '7'}):2383
frozenset({'4', '0', '9', '8', ' ', '1'}):2569
frozenset({'2', '0', '9', '6', '3', '1'}):2379
frozenset({'4', '8', '6', '3', '5', '7'}):2652
frozenset({'4', '0', '8', ' ', '1', '7'}):2573
frozenset({'2', '0', '9', '6', '5', '1'}):2387
frozenset({'4', '9', '6', ' ', '3', '5'}):2687
frozenset({'2', '9', ' ', '5', '1', '7'}):2773
frozenset({'4', '9', '8', '6', '5', '1'}):2624
frozenset({'2', '0', '9', '6', '5', '7'}):2411
frozenset({'4', '8', ' ', '3', '5', '7'}):2821
frozenset({'4', '8', '6', ' ', '3', '7'}):2756
frozenset({'2', '0', '4', '8', '3', '7'}):2471
frozenset({'0', '9', '6', ' ', '3', '5'}):2472
frozenset({'2', '4', '9', '8', ' ', '3'}):2785
frozenset({'0', '4', '9', '6', ' ', '7'}):2508
frozenset({'2', '0', ' ', '3', '5', '7'}):2552
frozenset({'4', '0', '9', '8', '6', '3'}):2405
frozenset({'4', '0', '8', '6', '3', '7'}):2418
frozenset({'2', '0', '9', ' ', '3', '5'}):2540
frozenset({'2', '0', '9', '6', ' ', '7'}):2498
frozenset({'2', '4', '8', '6', ' ', '5'}):2721
frozenset({'2', '4', '9', '8', '5', '7'}):2700
frozenset({'0', '6', '3', '5', '1', '7'}):2375
frozenset({'2', '4', '9', '8', '6', '1'}):2634
frozenset({'0', '9', '8', '6', ' ', '7'}):2531
frozenset({'2', '4', '0', '6', '3', '7'}):2388
frozenset({'0', '9', '8', ' ', '3', '5'}):2560
frozenset({'2', '4', '6', ' ', '5', '1'}):2686
frozenset({'0', '8', ' ', '3', '5', '7'}):2580
frozenset({'2', '0', '4', '9', '6', '3'}):2384
frozenset({'2', '4', '8', '6', '3', '1'}):2608
frozenset({'9', ' ', '3', '5', '1', '7'}):2769
frozenset({'2', '4', '6', ' ', '3', '7'}):2721
frozenset({'2', '4', '0', '3', '1', '7'}):2437
frozenset({'2', '4', '0', '9', '5', '1'}):2451
frozenset({'2', '4', ' ', '3', '5', '7'}):2786
frozenset({'0', '8', '6', ' ', '1', '7'}):2504
frozenset({'2', '4', '9', '6', '5', '1'}):2596
frozenset({'9', '8', ' ', '5', '1', '7'}):2809
frozenset({'2', '8', '6', ' ', '5', '1'}):2714
frozenset({'2', '4', '0', ' ', '1', '7'}):2536
frozenset({'0', '9', '8', '6', '5', '1'}):2407
frozenset({'0', '9', '8', '6', '3', '1'}):2389
frozenset({'0', '8', '6', '5', '1', '7'}):2414
frozenset({'2', '0', '4', '9', ' ', '1'}):2540
frozenset({'0', '4', '6', ' ', '1', '7'}):2494
frozenset({'2', '0', '9', '8', '5', '1'}):2461
frozenset({'2', '8', '6', '3', '1', '7'}):2635
frozenset({'4', '9', ' ', '3', '5', '1'}):2757
frozenset({'2', '9', '8', '6', '5', '1'}):2628
frozenset({'2', '0', '9', '8', ' ', '5'}):2569
frozenset({'4', '9', '6', ' ', '3', '7'}):2723
frozenset({'2', '0', '9', '5', '1', '7'}):2449
frozenset({'4', '0', '8', '6', ' ', '1'}):2499
frozenset({'4', '0', '6', '3', '5', '1'}):2369
frozenset({'4', '0', '9', '6', '3', '1'}):2381
frozenset({'2', '9', '8', '6', '3', '7'}):2662
frozenset({'2', '6', ' ', '5', '1', '7'}):2712
frozenset({'2', '9', '6', ' ', '1', '7'}):2737
frozenset({'2', '4', '0', '9', ' ', '5'}):2551
frozenset({'2', '4', '8', ' ', '5', '7'}):2820
frozenset({'2', '4', '8', '6', ' ', '3'}):2717
frozenset({'4', '0', '8', '6', '3', '5'}):2402
frozenset({'2', '0', '9', ' ', '3', '7'}):2544
frozenset({'2', '0', '6', ' ', '3', '5'}):2457
frozenset({'4', '0', '9', '8', '3', '7'}):2474
frozenset({'2', '4', '0', '8', '6', '3'}):2387
frozenset({'0', '9', ' ', '3', '5', '7'}):2558
frozenset({'2', '4', '0', '8', '3', '5'}):2463
frozenset({'0', '9', '6', ' ', '3', '7'}):2487
frozenset({'0', '8', ' ', '3', '1', '7'}):2535
frozenset({'9', '6', ' ', '3', '5', '7'}):2722
frozenset({'2', '4', '8', '6', '5', '7'}):2654
frozenset({'0', '9', '3', '5', '1', '7'}):2448
frozenset({'9', '6', ' ', '5', '1', '7'}):2726
frozenset({'2', '4', '0', '9', '6', '5'}):2396
frozenset({'2', '4', '8', '5', '1', '7'}):2692
frozenset({'2', '4', '9', '8', '3', '1'}):2675
frozenset({'2', '0', '4', '8', ' ', '7'}):2577
frozenset({'6', ' ', '3', '5', '1', '7'}):2699
frozenset({'2', '4', '9', ' ', '3', '7'}):2778
frozenset({'2', '0', '6', ' ', '3', '1'}):2443
frozenset({'2', '9', '8', ' ', '5', '1'}):2789
frozenset({'2', '8', ' ', '3', '1', '7'}):2786
frozenset({'4', '9', '6', '3', '5', '1'}):2583
frozenset({'2', '9', '3', '5', '1', '7'}):2669
frozenset({'4', '8', '6', ' ', '3', '1'}):2709
frozenset({'2', '0', '8', '6', '5', '1'}):2387
frozenset({'4', '0', '9', ' ', '1', '7'}):2558
frozenset({'0', '4', ' ', '5', '1', '7'}):2558
frozenset({'2', '0', '9', '8', '6', '1'}):2411
frozenset({'4', '0', '9', '8', '3', '1'}):2456
frozenset({'2', '4', '9', '5', '1', '7'}):2667
frozenset({'2', '9', '8', '3', '1', '7'}):2693
frozenset({'4', '6', ' ', '3', '5', '1'}):2677
frozenset({'4', '9', '6', ' ', '1', '7'}):2736
frozenset({'4', '6', ' ', '3', '5', '7'}):2721
frozenset({'2', '9', '8', '6', '3', '5'}):2622
frozenset({'4', '0', '9', '3', '5', '1'}):2448
frozenset({'2', '4', '0', ' ', '3', '7'}):2542
frozenset({'0', '9', '8', '6', '3', '5'}):2405
frozenset({'2', '4', '0', '6', ' ', '5'}):2471
frozenset({'2', '9', '8', ' ', '5', '7'}):2820
frozenset({'2', '9', '8', '6', ' ', '7'}):2787
frozenset({'2', '4', '9', '6', '3', '5'}):2587
frozenset({'4', '0', '9', '8', '3', '5'}):2470
frozenset({'2', '0', '6', ' ', '3', '7'}):2470
frozenset({'9', '8', '6', ' ', '5', '7'}):2776
frozenset({'2', '0', '9', '8', '6', '3'}):2405
frozenset({'0', '4', ' ', '3', '5', '7'}):2563
frozenset({'0', '6', ' ', '3', '5', '7'}):2479
frozenset({'2', '4', '0', '9', '8', '3'}):2456
frozenset({'2', '0', '4', '9', ' ', '7'}):2555
frozenset({'4', '9', '8', ' ', '3', '5'}):2786
frozenset({'4', '9', '8', '6', ' ', '7'}):2779
frozenset({'2', '4', '0', '3', '5', '1'}):2429
frozenset({'2', '4', '9', '8', '6', '3'}):2623
frozenset({'2', '4', '8', '6', '5', '1'}):2609
frozenset({'0', '9', '6', '3', '5', '1'}):2371
frozenset({'2', '4', '8', '3', '5', '7'}):2709
frozenset({'2', '0', '9', ' ', '3', '1'}):2520
frozenset({'2', '0', ' ', '5', '1', '7'}):2526
frozenset({'4', '0', '9', '8', '6', '1'}):2422
frozenset({'2', '0', '9', '8', '1', '7'}):2470
frozenset({'4', '0', '6', ' ', '5', '1'}):2476
frozenset({'2', '0', '8', '3', '5', '1'}):2433
frozenset({'2', '0', '4', '8', '1', '7'}):2468
frozenset({'0', '9', '6', ' ', '5', '1'}):2474
frozenset({'2', '6', '3', '5', '1', '7'}):2607
frozenset({'4', '9', '8', ' ', '3', '1'}):2780
frozenset({'4', '8', ' ', '5', '1', '7'}):2812
frozenset({'4', '8', ' ', '3', '1', '7'}):2794
frozenset({'2', '9', '6', '3', '5', '1'}):2591
frozenset({'2', '8', '6', ' ', '1', '7'}):2756
frozenset({'0', '6', ' ', '3', '5', '1'}):2441
frozenset({'2', '0', '4', '8', '5', '1'}):2458
frozenset({'0', '9', '6', ' ', '1', '7'}):2492
frozenset({'2', '4', '9', '6', '3', '1'}):2600
frozenset({'4', '0', '8', '6', '3', '1'}):2387
frozenset({'2', '4', '6', '5', '1', '7'}):2614
frozenset({'8', ' ', '3', '5', '1', '7'}):2794
frozenset({'4', '0', '8', '6', ' ', '7'}):2529
frozenset({'4', '0', '8', ' ', '5', '7'}):2597
frozenset({'2', '0', '8', ' ', '3', '1'}):2514
frozenset({'4', '9', ' ', '3', '5', '7'}):2781
frozenset({'2', '9', '6', ' ', '3', '7'}):2730
frozenset({'2', '9', ' ', '3', '5', '1', '7'}):2669
frozenset({'2', '9', '6', ' ', '3', '1', '7'}):2621
frozenset({'2', '0', '8', '6', ' ', '1', '7'}):2408
frozenset({'2', '4', '0', '9', '8', '5', '1'}):2383
frozenset({'2', '8', '6', ' ', '3', '5', '1'}):2598
frozenset({'9', '8', '6', ' ', '3', '1', '7'}):2636
frozenset({'9', '8', ' ', '3', '5', '1', '7'}):2688
frozenset({'0', '4', '8', '6', '5', '1', '7'}):2347
frozenset({'4', '0', '6', ' ', '3', '5', '1'}):2369
frozenset({'2', '0', '9', '8', '3', '1', '7'}):2377
frozenset({'2', '0', '9', '8', '6', '5', '1'}):2323
frozenset({'4', '0', '9', '6', ' ', '5', '1'}):2397
frozenset({'2', '0', '8', '6', '5', '1', '7'}):2325
frozenset({'2', '4', '0', '6', ' ', '1', '7'}):2396
frozenset({'2', '9', '6', '3', '5', '1', '7'}):2527
frozenset({'2', '9', '8', '6', ' ', '5', '1'}):2628
frozenset({'2', '4', '6', ' ', '5', '1', '7'}):2614
frozenset({'2', '4', '9', '6', ' ', '3', '7'}):2624
frozenset({'2', '0', '4', '6', '3', '5', '1'}):2289
frozenset({'0', '9', '8', ' ', '3', '1', '7'}):2457
frozenset({'0', '9', '8', '6', ' ', '3', '5'}):2405
frozenset({'4', '0', '6', ' ', '3', '5', '7'}):2398
frozenset({'0', '9', '6', ' ', '3', '5', '7'}):2403
frozenset({'2', '0', '4', '9', '8', '5', '7'}):2400
frozenset({'2', '0', '4', '8', '3', '5', '7'}):2399
frozenset({'2', '4', '0', '9', '8', '3', '7'}):2388
frozenset({'2', '0', '9', ' ', '3', '5', '7'}):2462
frozenset({'4', '0', '9', '8', '6', '5', '7'}):2362
frozenset({'2', '4', '9', '8', '6', ' ', '3'}):2623
frozenset({'2', '0', '8', ' ', '3', '1', '7'}):2442
frozenset({'4', '0', '9', '6', '3', '5', '1'}):2301
frozenset({'2', '9', '6', ' ', '3', '5', '7'}):2627
frozenset({'4', '8', '6', '3', '5', '1', '7'}):2545
frozenset({'2', '9', '6', ' ', '5', '1', '7'}):2623
frozenset({'0', '4', '8', '6', ' ', '5', '7'}):2441
frozenset({'4', '0', '9', '8', '6', ' ', '3'}):2405
frozenset({'2', '6', ' ', '3', '5', '1', '7'}):2607
frozenset({'2', '0', '9', '6', '5', '1', '7'}):2318
frozenset({'0', '9', '6', ' ', '5', '1', '7'}):2399
frozenset({'2', '0', '4', '8', '6', '5', '1'}):2316
frozenset({'2', '9', '8', ' ', '3', '5', '1'}):2671
frozenset({'4', '8', ' ', '3', '5', '1', '7'}):2693
frozenset({'2', '4', '9', '6', '3', '5', '1'}):2498
frozenset({'2', '0', '8', '6', '3', '1', '7'}):2315
frozenset({'4', '0', '9', ' ', '3', '5', '1'}):2448
frozenset({'2', '0', '9', '8', '6', '1', '7'}):2344
frozenset({'4', '0', '8', '3', '5', '1', '7'}):2385
frozenset({'2', '0', '9', '6', ' ', '3', '1'}):2379
frozenset({'2', '0', '4', '9', ' ', '1', '7'}):2455
frozenset({'2', '0', '4', '9', '8', '3', '1'}):2371
frozenset({'0', '6', ' ', '3', '5', '1', '7'}):2375
frozenset({'2', '0', '4', '8', '6', ' ', '3'}):2387
frozenset({'2', '4', '9', '6', ' ', '1', '7'}):2632
frozenset({'2', '0', '4', '6', '3', '1', '7'}):2307
frozenset({'0', '9', '8', ' ', '3', '5', '1'}):2450
frozenset({'2', '4', '0', '9', '6', '1', '7'}):2327
frozenset({'2', '0', '4', '9', '3', '5', '1'}):2360
frozenset({'0', '8', '6', ' ', '3', '1', '7'}):2395
frozenset({'2', '4', '0', '9', '6', '3', '7'}):2320
frozenset({'2', '4', '8', '3', '5', '1', '7'}):2594
frozenset({'2', '0', '9', '8', '6', '3', '5'}):2325
frozenset({'4', '9', '8', '6', ' ', '5', '7'}):2663
frozenset({'2', '9', '8', ' ', '3', '5', '7'}):2707
frozenset({'2', '4', '0', '9', '6', ' ', '5'}):2396
frozenset({'2', '0', '6', ' ', '3', '5', '7'}):2392
frozenset({'2', '4', '9', '8', ' ', '3', '5'}):2674
frozenset({'2', '0', '9', '8', '6', '3', '7'}):2344
frozenset({'2', '0', '9', '8', ' ', '5', '1'}):2461
frozenset({'4', '9', '8', '3', '5', '1', '7'}):2592
frozenset({'2', '9', '8', '6', '3', '1', '7'}):2556
frozenset({'4', '0', '9', '8', ' ', '5', '7'}):2494
frozenset({'2', '0', '9', '6', '3', '5', '7'}):2326
frozenset({'4', '0', '9', '8', ' ', '5', '1'}):2476
frozenset({'4', '0', '9', '8', '6', ' ', '1'}):2422
frozenset({'2', '4', '0', '9', '8', '6', '1'}):2333
frozenset({'2', '0', '9', '6', ' ', '5', '1'}):2387
frozenset({'2', '4', '8', '6', ' ', '1', '7'}):2654
frozenset({'2', '4', '8', ' ', '5', '1', '7'}):2692
frozenset({'2', '4', '9', '8', '6', ' ', '1'}):2634
frozenset({'2', '0', '6', ' ', '3', '5', '1'}):2358
